Img_path,label
./dataset/Fruits Classification/train/Strawberry/Strawberry (711).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (178).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (212).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (708).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (874).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (781).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1961).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (857).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1115).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (174).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (121).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (92).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1267).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (695).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (306).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1422).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (120).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (263).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (813).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1400).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (981).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1361).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (992).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1706).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1691).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1402).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (148).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (770).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (820).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (90).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1265).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1935).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (192).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1299).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (648).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1079).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1828).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1122).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1819).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (545).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1358).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (544).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (847).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1609).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (97).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1039).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (264).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (136).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (375).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1765).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1896).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1767).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1629).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (995).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1311).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1605).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (928).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (684).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1506).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1363).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (893).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (258).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1425).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (920).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (578).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (104).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1298).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1652).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1927).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (935).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (366).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (386).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1097).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1224).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (348).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (839).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (715).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (606).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1909).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1633).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (78).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (30).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1806).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (365).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (960).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (581).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1889).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (446).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1395).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1185).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1278).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1159).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1582).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1904).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1108).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (526).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (835).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (110).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1497).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (391).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1948).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (543).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (396).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (88).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (945).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (672).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1349).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (554).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1064).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (623).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (240).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1421).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1559).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (736).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1575).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (617).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1031).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (666).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1163).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1932).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1232).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (119).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (838).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1362).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1151).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (98).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1131).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1592).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (756).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1371).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1856).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1364).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (262).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (421).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (853).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (627).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1459).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1949).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1174).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (105).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (308).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1256).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1891).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (186).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (54).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1908).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (670).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1569).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (751).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1467).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (525).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (218).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1620).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (757).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1799).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (998).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (286).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (569).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (611).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (436).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1099).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1718).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (383).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1446).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1291).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1656).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (938).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (843).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1834).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1196).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1078).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1921).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (297).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (466).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1456).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1875).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (655).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1957).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1280).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (341).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1386).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (943).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (28).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (837).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (4).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (595).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1094).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (593).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1355).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1426).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1990).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1065).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1147).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1648).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1326).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (710).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1385).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1366).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1808).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1555).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1690).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1781).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (690).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (775).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1323).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (187).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (868).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (319).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (81).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1578).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (17).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (859).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (604).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (520).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (703).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1003).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (737).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1697).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (732).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1313).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (478).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1071).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (937).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (33).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1623).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1841).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (320).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (164).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (295).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1644).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (728).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1223).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1410).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (616).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1010).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (865).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1576).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (481).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1873).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (40).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1285).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (726).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1335).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (517).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (337).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1874).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (230).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (516).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1179).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1415).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1655).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (476).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (803).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1519).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (209).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1110).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (427).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (349).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1622).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1305).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (957).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (261).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (298).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1579).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (323).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1587).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (501).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (790).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (896).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1263).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1640).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (632).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1934).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (22).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1012).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (818).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1650).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (315).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (403).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (744).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (329).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1378).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (763).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (393).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1524).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (458).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (765).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (250).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1469).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (602).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1123).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1226).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1270).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (961).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1160).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1818).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (977).jpeg,4
./dataset/Fruits Classification/train/Grape/Grape (1492).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1802).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1040).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1227).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1136).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1650).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1908).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1921).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (192).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1487).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (569).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1788).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (998).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1151).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1051).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (789).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (639).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (763).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1363).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1654).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1506).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1122).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (446).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1094).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (841).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (669).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (323).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1794).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (108).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (168).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1118).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (921).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1272).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (862).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1545).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1336).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (132).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1146).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (784).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (866).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (281).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (719).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1281).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (233).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (98).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (814).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (539).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (625).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (585).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (516).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1253).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (486).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1519).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (970).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1013).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1132).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1490).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (811).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1825).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (633).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (609).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (287).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (140).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1334).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (880).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1931).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (712).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (549).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (456).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (20).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1125).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (468).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1404).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1728).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (288).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1119).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (555).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1896).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1063).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1795).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (548).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (279).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (592).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1329).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1820).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1357).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1047).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1074).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1978).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (430).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (734).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1443).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (33).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (961).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1994).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (613).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (477).jpeg,2
